39.692,4497.06,-73.368,154.527
39.74,4493.566,-73.532,154.813
39.79,4489.885,-73.708,155.157
39.84,4486.195,-73.891,155.73
39.89,4482.496,-74.084,156.532
39.94,4478.787,-74.29,157.506
39.99,4475.067,-74.511,158.595
40.04,4471.335,-74.748,159.511
40.09,4467.592,-74.998,160.543
40.14,4463.835,-75.262,161.574
40.19,4460.065,-75.538,162.491
40.24,4456.281,-75.826,163.465
40.29,4452.483,-76.123,164.382
40.34,4448.669,-76.429,165.069
40.39,4444.84,-76.739,165.413
40.44,4440.995,-77.052,165.642
40.49,4437.134,-77.365,165.699
40.54,4433.258,-77.676,165.528
40.59,4429.367,-77.982,165.241
40.64,4425.46,-78.283,164.897
40.69,4421.539,-78.575,164.267
40.74,4417.603,-78.856,163.637
40.79,4413.653,-79.125,162.835
40.84,4409.691,-79.378,161.975
40.89,4405.716,-79.614,161.173
40.94,4401.73,-79.833,160.256
40.99,4397.733,-80.03,159.225
41.04,4393.727,-80.207,158.308
41.09,4389.713,-80.363,157.506
41.14,4385.691,-80.501,156.819
41.19,4381.663,-80.623,156.36
41.24,4377.629,-80.734,156.016
41.29,4373.589,-80.836,155.959
41.34,4369.545,-80.936,156.131
41.39,4365.496,-81.039,156.589
41.44,4361.441,-81.15,157.048
41.49,4357.381,-81.269,157.793
41.54,4353.314,-81.402,158.537
41.59,4349.24,-81.549,159.454
41.64,4345.159,-81.712,160.371
41.69,4341.069,-81.888,161.058
41.74,4336.97,-82.077,161.803
41.79,4332.861,-82.276,162.434
41.84,4328.742,-82.484,163.006
41.89,4324.612,-82.698,163.408
41.94,4320.472,-82.917,163.751
41.99,4316.321,-83.137,163.923
42.04,4312.158,-83.357,163.923
42.09,4307.985,-83.572,163.637
42.14,4303.801,-83.78,163.408
42.19,4299.607,-83.979,163.121
42.24,4295.404,-84.166,162.605
42.29,4291.191,-84.339,161.918
42.34,4286.97,-84.494,161.288
42.39,4282.742,-84.631,160.6
42.44,4278.507,-84.748,159.798
42.49,4274.267,-84.842,158.881
42.54,4270.023,-84.915,158.366
42.59,4265.776,-84.971,157.793
42.64,4261.527,-85.01,157.22
42.69,4257.275,-85.037,157.105
42.74,4253.023,-85.058,157.048
42.79,4248.77,-85.077,157.22
42.84,4244.515,-85.098,157.449
42.89,4240.26,-85.126,157.85
42.94,4236.002,-85.165,158.366
42.99,4231.743,-85.216,158.881
43.04,4227.481,-85.281,159.569
43.09,4223.215,-85.364,160.371
43.14,4218.944,-85.462,161.173
43.19,4214.668,-85.576,161.746
43.24,4210.386,-85.7,162.262
43.29,4206.098,-85.835,162.777
43.34,4201.803,-85.977,163.178
43.39,4197.5,-86.122,163.408
43.44,4193.19,-86.268,163.408
43.49,4188.873,-86.41,163.293
43.54,4184.549,-86.546,163.064
43.59,4180.219,-86.671,162.663
43.64,4175.883,-86.783,162.204
43.69,4171.541,-86.878,161.574
43.74,4167.195,-86.955,160.944
43.79,4162.846,-87.01,160.199
43.84,4158.494,-87.044,159.569
43.89,4154.142,-87.057,158.996
43.94,4149.789,-87.051,158.537
43.99,4145.437,-87.028,158.136
44.04,4141.087,-86.992,157.85
44.09,4136.738,-86.947,157.735
44.14,4132.392,-86.897,157.793
44.19,4128.048,-86.848,157.907
44.24,4123.707,-86.803,158.251
44.29,4119.368,-86.767,158.652
44.34,4115.03,-86.743,159.053
44.39,4110.693,-86.733,159.626
44.44,4106.357,-86.738,160.371
44.49,4102.019,-86.761,161.116
44.54,4097.68,-86.799,161.689
44.59,4093.339,-86.848,162.147
44.64,4088.995,-86.905,162.434
44.69,4084.649,-86.967,162.663
44.74,4080.299,-87.03,162.777
44.79,4075.946,-87.091,162.663
44.84,4071.59,-87.145,162.548
44.89,4067.231,-87.19,162.262
44.94,4062.871,-87.222,161.803
44.99,4058.509,-87.238,161.345
45.04,4054.147,-87.235,160.944
45.09,4049.786,-87.213,160.371
45.14,4045.426,-87.169,159.741
45.19,4041.069,-87.103,159.11
45.24,4036.716,-87.015,158.537
45.29,4032.368,-86.909,158.251
45.34,4028.026,-86.791,157.964
45.39,4023.689,-86.664,157.793
45.44,4019.359,-86.534,157.85
45.49,4015.036,-86.409,158.194
45.54,4010.718,-86.295,158.595
45.59,4006.406,-86.193,158.996
45.64,4002.099,-86.106,159.569
45.69,3997.795,-86.038,160.199
45.74,3993.495,-85.989,160.887
45.79,3989.196,-85.957,161.46
45.84,3984.899,-85.939,161.975
45.89,3980.602,-85.933,162.376
45.94,3976.305,-85.933,162.548
45.99,3972.009,-85.935,162.663
46.04,3967.712,-85.936,162.663
46.09,3963.415,-85.93,162.376
46.14,3959.119,-85.912,161.918
46.19,3954.824,-85.878,161.46
46.24,3950.531,-85.827,160.944
46.29,3946.242,-85.755,160.428
46.34,3941.956,-85.663,159.855
46.39,3937.676,-85.55,159.34
46.44,3933.402,-85.418,158.938
46.49,3929.134,-85.27,158.652
46.54,3924.875,-85.11,158.423
46.59,3920.623,-84.943,158.366
46.64,3916.38,-84.776,158.537
46.69,3912.146,-84.611,158.767
46.74,3907.919,-84.454,159.11
46.79,3903.7,-84.308,159.511
46.84,3899.488,-84.175,159.97
46.89,3895.282,-84.056,160.428
46.94,3891.082,-83.949,160.772
46.99,3886.887,-83.851,160.944
47.04,3882.697,-83.763,161.345
47.09,3878.511,-83.683,161.574
47.14,3874.329,-83.606,161.689
47.19,3870.15,-83.53,161.689
47.24,3865.976,-83.452,161.631
47.29,3861.805,-83.368,161.46
47.34,3857.639,-83.277,161.345
47.39,3853.478,-83.175,161.058
47.44,3849.322,-83.06,160.715
47.49,3845.172,-82.93,160.314
47.54,3841.029,-82.785,159.913
47.59,3836.894,-82.625,159.626
47.64,3832.767,-82.453,159.397
47.69,3828.649,-82.27,159.168
47.74,3824.54,-82.079,159.053
47.79,3820.441,-81.883,158.996
47.84,3816.351,-81.687,158.996
47.89,3812.272,-81.493,159.282
47.94,3808.202,-81.307,159.511
47.99,3804.141,-81.129,159.798
48.04,3800.089,-80.961,160.142
48.09,3796.045,-80.804,160.543
48.14,3792.008,-80.658,160.887
48.19,3787.979,-80.52,161.116
48.24,3783.956,-80.389,161.345
48.29,3779.94,-80.262,161.574
48.34,3775.93,-80.136,161.631
48.39,3771.926,-80.008,161.574
48.44,3767.929,-79.874,161.402
48.49,3763.939,-79.73,161.173
48.54,3759.956,-79.574,160.829
48.59,3755.982,-79.403,160.543
48.64,3752.016,-79.217,160.084
48.69,3748.061,-79.016,159.798
48.74,3744.115,-78.802,159.569
48.79,3740.181,-78.575,159.34
48.84,3736.258,-78.34,159.225
48.89,3732.347,-78.099,159.11
48.94,3728.448,-77.855,159.053
48.99,3724.561,-77.611,159.168
49.04,3720.687,-77.373,159.397
49.09,3716.824,-77.142,159.569
49.14,3712.972,-76.922,159.855
49.19,3709.131,-76.712,160.142
49.24,3705.301,-76.514,160.543
49.29,3701.48,-76.327,160.829
49.34,3697.668,-76.151,161.173
49.39,3693.865,-75.982,161.402
49.44,3690.07,-75.818,161.517
49.49,3686.283,-75.654,161.574
49.54,3682.504,-75.488,161.402
49.59,3678.734,-75.315,161.23
49.64,3674.973,-75.132,160.944
49.69,3671.221,-74.938,160.6
49.74,3667.479,-74.731,160.371
49.79,3663.748,-74.511,160.084
49.84,3660.029,-74.278,159.741
49.89,3656.321,-74.033,159.397
49.94,3652.625,-73.778,159.282
49.99,3648.943,-73.519,159.282
50.04,3645.274,-73.257,159.282
50.09,3641.617,-72.996,159.34
50.14,3637.974,-72.739,159.511
50.19,3634.343,-72.488,159.683
50.24,3630.725,-72.246,159.913
50.29,3627.118,-72.014,160.142
50.34,3623.523,-71.791,160.428
50.39,3619.939,-71.578,160.657
50.44,3616.365,-71.374,160.887
50.49,3612.802,-71.177,161.116
50.54,3609.248,-70.985,161.23
50.59,3605.703,-70.795,161.345
50.64,3602.168,-70.604,161.288
50.69,3598.643,-70.408,161.116
50.74,3595.127,-70.205,160.887
50.79,3591.623,-69.993,160.657
50.84,3588.128,-69.771,160.428
50.89,3584.646,-69.538,160.199
50.94,3581.175,-69.294,160.027
50.99,3577.716,-69.04,159.798
51.04,3574.271,-68.778,159.569
51.09,3570.839,-68.508,159.397
51.14,3567.42,-68.235,159.34
51.19,3564.015,-67.96,159.282
51.24,3560.624,-67.688,159.397
51.29,3557.246,-67.421,159.569
51.34,3553.882,-67.161,159.798
51.39,3550.53,-66.911,160.027
51.44,3547.191,-66.671,160.371
51.49,3543.863,-66.441,160.543
51.54,3540.546,-66.219,160.829
51.59,3537.241,-66.005,161.001
51.64,3533.946,-65.797,161.116
51.69,3530.661,-65.591,161.116
51.74,3527.387,-65.386,161.116
51.79,3524.123,-65.178,161.058
51.84,3520.869,-64.966,160.829
51.89,3517.626,-64.747,160.715
51.94,3514.394,-64.521,160.485
51.99,3511.174,-64.286,160.371
52.04,3507.966,-64.043,160.199
52.09,3504.77,-63.791,160.084
52.14,3501.587,-63.531,159.913
52.19,3498.417,-63.263,159.798
52.24,3495.261,-62.991,159.626
52.29,3492.118,-62.715,159.569
52.34,3488.989,-62.438,159.569
52.39,3485.874,-62.162,159.626
52.44,3482.773,-61.89,159.626
52.49,3479.685,-61.624,159.741
52.54,3476.611,-61.364,160.027
52.59,3473.549,-61.113,160.199
52.64,3470.499,-60.87,160.371
52.69,3467.462,-60.636,160.543
52.74,3464.435,-60.409,160.715
52.79,3461.421,-60.188,160.829
52.84,3458.417,-59.972,160.944
52.89,3455.423,-59.759,160.887
52.94,3452.441,-59.546,160.887
52.99,3449.469,-59.333,160.887
53.04,3446.507,-59.117,160.829
53.09,3443.557,-58.896,160.715
53.14,3440.618,-58.67,160.6
53.19,3437.69,-58.438,160.428
53.24,3434.774,-58.198,160.256
53.29,3431.87,-57.951,160.142
53.34,3428.979,-57.697,159.97
53.39,3426.101,-57.438,159.855
53.44,3423.236,-57.174,159.798
53.49,3420.384,-56.907,159.683
53.54,3417.545,-56.638,159.683
53.59,3414.72,-56.371,159.798
53.64,3411.908,-56.105,159.855
53.69,3409.109,-55.844,159.855
53.74,3406.323,-55.588,159.913
53.79,3403.55,-55.338,160.084
53.84,3400.789,-55.095,160.314
53.89,3398.041,-54.858,160.543
53.94,3395.304,-54.627,160.657
53.99,3392.578,-54.402,160.772
54.04,3389.863,-54.18,160.772
54.09,3387.16,-53.962,160.715
54.14,3384.467,-53.745,160.715
54.19,3381.785,-53.527,160.6
54.24,3379.114,-53.309,160.6
54.29,3376.454,-53.089,160.543
54.34,3373.805,-52.866,160.428
54.39,3371.168,-52.64,160.371
54.44,3368.542,-52.41,160.256
54.49,3365.927,-52.177,160.256
54.54,3363.324,-51.94,160.084
54.59,3360.733,-51.701,160.027
54.64,3358.154,-51.461,159.97
54.69,3355.587,-51.219,159.97
54.74,3353.032,-50.977,159.97
54.79,3350.489,-50.736,160.027
54.84,3347.958,-50.497,160.027
54.89,3345.439,-50.261,160.084
54.94,3342.932,-50.028,160.142
54.99,3340.437,-49.798,160.314
55.04,3337.952,-49.572,160.428
55.09,3335.479,-49.348,160.485
55.14,3333.017,-49.127,160.543
55.19,3330.567,-48.909,160.6
55.24,3328.127,-48.692,160.543
55.29,3325.697,-48.475,160.485
55.34,3323.279,-48.259,160.485
55.39,3320.871,-48.042,160.485
55.44,3318.475,-47.823,160.371
55.49,3316.089,-47.603,160.314
55.54,3313.715,-47.382,160.256
55.59,3311.351,-47.158,160.199
55.64,3308.999,-46.933,160.142
55.69,3306.658,-46.707,160.142
55.74,3304.328,-46.48,160.142
55.79,3302.01,-46.252,160.084
55.84,3299.703,-46.025,160.084
55.89,3297.407,-45.799,160.084
55.94,3295.123,-45.574,160.142
55.99,3292.85,-45.35,160.142
56.04,3290.588,-45.129,160.199
56.09,3288.337,-44.91,160.256
56.14,3286.097,-44.694,160.256
56.19,3283.867,-44.48,160.314
56.24,3281.649,-44.27,160.314
56.29,3279.44,-44.062,160.256
56.34,3277.242,-43.858,160.256
56.39,3275.055,-43.657,160.314
56.44,3272.877,-43.458,160.314
56.49,3270.709,-43.261,160.371
56.54,3268.551,-43.067,160.428
56.59,3266.402,-42.874,160.371
56.64,3264.263,-42.683,160.371
56.69,3262.134,-42.493,160.428
56.74,3260.014,-42.304,160.371
56.79,3257.903,-42.116,160.371
56.84,3255.802,-41.928,160.428
56.89,3253.711,-41.739,160.428
56.94,3251.628,-41.549,160.371
56.99,3249.556,-41.36,160.314
57.04,3247.492,-41.17,160.314
57.09,3245.439,-40.98,160.256
57.14,3243.394,-40.79,160.199
57.19,3241.36,-40.6,160.199
57.24,3239.334,-40.41,160.142
57.29,3237.319,-40.222,160.027
57.34,3235.312,-40.036,160.084
57.39,3233.315,-39.851,160.142
57.44,3231.327,-39.667,160.256
57.49,3229.348,-39.484,160.256
57.54,3227.379,-39.305,160.256
57.59,3225.418,-39.128,160.314
57.64,3223.466,-38.954,160.314
57.69,3221.522,-38.783,160.314
57.74,3219.587,-38.615,160.314
57.79,3217.661,-38.45,160.314
57.84,3215.742,-38.286,160.428
57.89,3213.832,-38.124,160.428
57.94,3211.93,-37.963,160.428
57.99,3210.036,-37.803,160.428
58.04,3208.15,-37.645,160.371
58.09,3206.271,-37.489,160.314
58.14,3204.401,-37.334,160.314
58.19,3202.538,-37.18,160.256
58.24,3200.683,-37.026,160.256
58.29,3198.835,-36.874,160.256
58.34,3196.995,-36.722,160.256
58.39,3195.163,-36.571,160.314
58.44,3193.338,-36.42,160.256
58.49,3191.521,-36.271,160.314
58.54,3189.711,-36.121,160.371
58.59,3187.909,-35.972,160.371
58.64,3186.114,-35.824,160.314
58.69,3184.326,-35.678,160.371
58.74,3182.546,-35.531,160.314
58.79,3180.773,-35.386,160.314
58.84,3179.008,-35.241,160.314
58.89,3177.249,-35.096,160.256
58.94,3175.498,-34.953,160.314
58.99,3173.754,-34.809,160.314
59.04,3172.017,-34.667,160.256
59.09,3170.287,-34.525,160.256
59.14,3168.565,-34.384,160.256
59.19,3166.849,-34.243,160.256
59.24,3165.14,-34.104,160.314
59.29,3163.438,-33.964,160.314
59.34,3161.744,-33.826,160.256
59.39,3160.056,-33.69,160.256
59.44,3158.375,-33.554,160.314
59.49,3156.7,-33.42,160.314
59.54,3155.033,-33.287,160.256
59.59,3153.372,-33.157,160.256
59.64,3151.717,-33.027,160.314
59.69,3150.069,-32.898,160.256
59.74,3148.427,-32.771,160.314
59.79,3146.792,-32.646,160.314
59.84,3145.163,-32.521,160.314
59.89,3143.54,-32.399,160.314
59.94,3141.923,-32.278,160.314
59.99,3140.312,-32.158,160.314
60.04,3138.707,-32.039,160.371
60.09,3137.108,-31.921,160.314
60.14,3135.515,-31.806,160.256
60.19,3133.927,-31.694,160.256
60.24,3132.345,-31.583,160.256
60.29,3130.769,-31.472,160.314
60.34,3129.198,-31.363,160.314
60.39,3127.633,-31.255,160.256
60.44,3126.072,-31.15,160.256
60.49,3124.518,-31.046,160.256
60.54,3122.968,-30.945,160.256
60.59,3121.423,-30.844,160.314
60.64,3119.883,-30.745,160.371
60.69,3118.349,-30.647,160.371
60.74,3116.819,-30.548,160.428
60.79,3115.294,-30.451,160.428
60.84,3113.774,-30.354,160.428
60.89,3112.258,-30.258,160.428
60.94,3110.748,-30.162,160.371
60.99,3109.242,-30.067,160.371
61.04,3107.741,-29.973,160.314
61.09,3106.245,-29.878,160.314
61.14,3104.753,-29.784,160.256
61.19,3103.266,-29.69,160.199
61.24,3101.784,-29.597,160.199
61.29,3100.307,-29.504,160.199
61.34,3098.834,-29.412,160.199
61.39,3097.365,-29.321,160.199
61.44,3095.902,-29.231,160.199
61.49,3094.442,-29.142,160.199
61.54,3092.987,-29.055,160.199
61.59,3091.537,-28.971,160.199
61.64,3090.09,-28.887,160.314
61.69,3088.648,-28.804,160.371
61.74,3087.21,-28.723,160.371
61.79,3085.776,-28.645,160.371
61.84,3084.345,-28.568,160.428
61.89,3082.919,-28.491,160.485
61.94,3081.496,-28.415,160.428
61.99,3080.077,-28.34,160.485
62.04,3078.662,-28.266,160.428
62.09,3077.251,-28.193,160.428
62.14,3075.843,-28.121,160.314
62.19,3074.439,-28.051,160.256
62.24,3073.038,-27.981,160.256
62.29,3071.641,-27.911,160.256
62.34,3070.247,-27.842,160.199
62.39,3068.856,-27.773,160.199
62.44,3067.469,-27.706,160.199
62.49,3066.086,-27.639,160.199
62.54,3064.705,-27.574,160.199
62.59,3063.328,-27.51,160.256
62.64,3061.954,-27.447,160.256
62.69,3060.584,-27.386,160.314
62.74,3059.216,-27.326,160.256
62.79,3057.851,-27.269,160.314
62.84,3056.489,-27.214,160.314
62.89,3055.13,-27.16,160.371
62.94,3053.773,-27.107,160.371
62.99,3052.419,-27.056,160.428
63.04,3051.067,-27.006,160.428
63.09,3049.718,-26.957,160.428
63.14,3048.372,-26.91,160.428
63.19,3047.027,-26.864,160.371
63.24,3045.685,-26.818,160.428
63.29,3044.345,-26.772,160.371
63.34,3043.008,-26.726,160.428
63.39,3041.673,-26.68,160.371
63.44,3040.34,-26.635,160.314
63.49,3039.009,-26.591,160.256
63.54,3037.681,-26.548,160.256
63.59,3036.355,-26.505,160.199
63.64,3035.03,-26.463,160.199
63.69,3033.708,-26.423,160.142
63.74,3032.388,-26.384,160.142
63.79,3031.07,-26.347,160.142
63.84,3029.753,-26.311,160.142
63.89,3028.439,-26.277,160.199
63.94,3027.126,-26.243,160.256
63.99,3025.814,-26.213,160.256
64.04,3024.504,-26.186,160.256
64.09,3023.196,-26.16,160.371
64.14,3021.888,-26.134,160.428
64.19,3020.582,-26.11,160.428
64.24,3019.277,-26.088,160.485
64.29,3017.973,-26.067,160.543
64.34,3016.671,-26.048,160.485
64.39,3015.369,-26.029,160.543
64.44,3014.068,-26.009,160.543
64.49,3012.768,-25.99,160.543
64.54,3011.469,-25.97,160.485
64.59,3010.171,-25.949,160.543
64.64,3008.874,-25.926,160.485
64.69,3007.578,-25.902,160.485
64.74,3006.284,-25.876,160.428
64.79,3004.991,-25.848,160.371
64.84,3003.699,-25.819,160.314
64.89,3002.409,-25.79,160.199
64.94,3001.12,-25.761,160.142
64.99,2999.833,-25.731,160.027
65.04,2998.547,-25.703,159.97
65.09,2997.262,-25.676,159.97
65.14,2995.979,-25.649,159.97
65.19,2994.697,-25.624,159.97
65.24,2993.417,-25.6,160.027
65.29,2992.137,-25.578,160.142
65.34,2990.859,-25.558,160.199
65.39,2989.581,-25.541,160.256
65.44,2988.305,-25.526,160.371
65.49,2987.029,-25.513,160.428
65.54,2985.753,-25.503,160.485
65.59,2984.478,-25.497,160.543
65.64,2983.204,-25.492,160.6
65.69,2981.929,-25.489,160.657
65.74,2980.655,-25.486,160.715
65.79,2979.38,-25.484,160.657
65.84,2978.106,-25.482,160.6
65.89,2976.832,-25.482,160.6
65.94,2975.558,-25.48,160.6
65.99,2974.284,-25.476,160.543
66.04,2973.011,-25.471,160.485
66.09,2971.737,-25.465,160.371
66.14,2970.464,-25.459,160.314
66.19,2969.191,-25.452,160.199
66.24,2967.919,-25.445,160.027
66.29,2966.647,-25.44,159.97
66.34,2965.375,-25.434,159.913
66.39,2964.103,-25.428,159.913
66.44,2962.832,-25.424,159.913
66.49,2961.561,-25.421,159.913
66.54,2960.29,-25.419,160.027
66.59,2959.019,-25.419,160.084
66.64,2957.748,-25.422,160.142
66.69,2956.477,-25.427,160.256
66.74,2955.205,-25.435,160.314
66.79,2953.933,-25.447,160.428
66.84,2952.661,-25.459,160.543
66.89,2951.387,-25.474,160.543
66.94,2950.113,-25.493,160.6
66.99,2948.838,-25.514,160.657
67.04,2947.562,-25.536,160.715
67.09,2946.284,-25.558,160.715
67.14,2945.006,-25.58,160.772
67.19,2943.726,-25.602,160.715
67.24,2942.446,-25.624,160.657
67.29,2941.164,-25.644,160.657
67.34,2939.881,-25.662,160.6
67.39,2938.598,-25.677,160.543
67.44,2937.314,-25.69,160.428
67.49,2936.029,-25.703,160.314
67.54,2934.743,-25.714,160.199
67.59,2933.457,-25.724,160.084
67.64,2932.171,-25.732,160.027
67.69,2930.884,-25.738,159.97
67.74,2929.597,-25.744,159.97
67.79,2928.31,-25.749,159.913
67.84,2927.022,-25.756,159.855
67.89,2925.734,-25.764,159.913
67.94,2924.446,-25.773,159.97
67.99,2923.157,-25.783,160.027
68.04,2921.868,-25.796,160.084
68.09,2920.577,-25.811,160.199
68.14,2919.286,-25.829,160.256
68.19,2917.994,-25.85,160.314
68.24,2916.701,-25.875,160.371
68.29,2915.407,-25.902,160.485
68.34,2914.111,-25.932,160.6
68.39,2912.814,-25.963,160.657
68.44,2911.515,-25.996,160.772
68.49,2910.214,-26.029,160.772
68.54,2908.912,-26.063,160.772
68.59,2907.608,-26.098,160.772
68.64,2906.302,-26.132,160.715
68.69,2904.995,-26.166,160.657
68.74,2903.685,-26.2,160.6
68.79,2902.375,-26.232,160.485
68.84,2901.062,-26.264,160.371
68.89,2899.748,-26.294,160.314
68.94,2898.433,-26.321,160.314
68.99,2897.116,-26.346,160.256
69.04,2895.798,-26.37,160.142
69.09,2894.479,-26.393,160.084
69.14,2893.159,-26.415,160.027
69.19,2891.838,-26.437,159.97
69.24,2890.515,-26.459,159.97
69.29,2889.192,-26.48,160.027
69.34,2887.867,-26.502,160.027
69.39,2886.542,-26.525,160.084
69.44,2885.215,-26.55,160.084
69.49,2883.886,-26.577,160.142
69.54,2882.557,-26.606,160.199
69.59,2881.226,-26.636,160.314
69.64,2879.893,-26.669,160.314
69.69,2878.559,-26.705,160.371
69.74,2877.223,-26.743,160.428
69.79,2875.885,-26.783,160.485
69.84,2874.544,-26.825,160.543
69.89,2873.202,-26.868,160.6
69.94,2871.858,-26.913,160.543
69.99,2870.511,-26.96,160.543
70.04,2869.162,-27.007,160.6
70.09,2867.81,-27.054,160.657
70.14,2866.456,-27.1,160.657
70.19,2865.1,-27.146,160.6
70.24,2863.742,-27.191,160.543
70.29,2862.381,-27.236,160.543
70.34,2861.018,-27.279,160.485
70.39,2859.653,-27.322,160.428
70.44,2858.286,-27.362,160.314
70.49,2856.917,-27.402,160.256
70.54,2855.546,-27.441,160.199
70.59,2854.173,-27.479,160.142
70.64,2852.798,-27.516,160.084
70.69,2851.421,-27.554,160.027
70.74,2850.042,-27.59,160.084
70.79,2848.662,-27.626,160.084
70.84,2847.28,-27.662,160.084
70.89,2845.896,-27.699,160.084
70.94,2844.51,-27.738,160.142
70.99,2843.122,-27.778,160.142
71.04,2841.732,-27.819,160.256
71.09,2840.34,-27.86,160.371
71.14,2838.946,-27.901,160.428
71.19,2837.55,-27.945,160.485
71.24,2836.152,-27.99,160.485
71.29,2834.751,-28.036,160.543
71.34,2833.348,-28.083,160.6
71.39,2831.943,-28.13,160.6
71.44,2830.535,-28.178,160.657
71.49,2829.125,-28.224,160.657
71.54,2827.712,-28.27,160.657
71.59,2826.298,-28.315,160.6
71.64,2824.881,-28.36,160.543
71.69,2823.462,-28.405,160.485
71.74,2822.041,-28.447,160.428
71.79,2820.617,-28.489,160.314
71.84,2819.192,-28.53,160.256
71.89,2817.764,-28.569,160.199
71.94,2816.335,-28.608,160.142
71.99,2814.903,-28.645,160.142
72.04,2813.47,-28.681,160.142
72.09,2812.035,-28.716,160.142
72.14,2810.599,-28.751,160.084
72.19,2809.16,-28.788,160.027
72.24,2807.72,-28.826,160.027
72.29,2806.278,-28.865,160.084
72.34,2804.833,-28.904,160.084
72.39,2803.387,-28.945,160.199
72.44,2801.939,-28.986,160.314
72.49,2800.489,-29.029,160.371
72.54,2799.036,-29.074,160.371
72.59,2797.581,-29.12,160.428
72.64,2796.124,-29.169,160.428
72.69,2794.664,-29.22,160.428
72.74,2793.202,-29.273,160.428
72.79,2791.737,-29.327,160.485
72.84,2790.269,-29.381,160.6
72.89,2788.799,-29.434,160.657
72.94,2787.326,-29.488,160.657
72.99,2785.85,-29.542,160.715
73.04,2784.372,-29.595,160.657
73.09,2782.89,-29.647,160.657
73.14,2781.407,-29.699,160.6
73.19,2779.921,-29.748,160.6
73.24,2778.432,-29.795,160.543
73.29,2776.941,-29.841,160.485
73.34,2775.448,-29.884,160.428
73.39,2773.953,-29.926,160.314
73.44,2772.455,-29.966,160.199
73.49,2770.956,-30.005,160.084
73.54,2769.455,-30.042,160.027
73.59,2767.952,-30.079,159.97
73.64,2766.447,-30.114,159.97
73.69,2764.941,-30.149,160.027
73.74,2763.432,-30.183,159.97
73.79,2761.922,-30.218,159.97
73.84,2760.411,-30.254,160.027
73.89,2758.897,-30.291,160.084
73.94,2757.381,-30.33,160.084
73.99,2755.864,-30.371,160.199
74.04,2754.344,-30.413,160.314
74.09,2752.823,-30.457,160.371
74.14,2751.299,-30.503,160.485
74.19,2749.772,-30.55,160.6
74.24,2748.244,-30.598,160.657
74.29,2746.713,-30.648,160.657
74.34,2745.179,-30.698,160.715
74.39,2743.643,-30.749,160.715
74.44,2742.104,-30.8,160.715
74.49,2740.563,-30.851,160.715
74.54,2739.019,-30.901,160.657
74.59,2737.473,-30.95,160.6
74.64,2735.924,-30.998,160.485
74.69,2734.373,-31.045,160.428
74.74,2732.819,-31.09,160.371
74.79,2731.264,-31.134,160.256
74.84,2729.706,-31.176,160.199
74.89,2728.146,-31.217,160.084
74.94,2726.584,-31.258,160.027
74.99,2725.02,-31.298,159.97
75.04,2723.455,-31.337,160.027
75.09,2721.887,-31.375,160.027
75.14,2720.317,-31.414,160.084
75.19,2718.745,-31.452,160.142
75.24,2717.172,-31.492,160.142
75.29,2715.596,-31.533,160.142
75.34,2714.019,-31.576,160.199
75.39,2712.439,-31.62,160.314
75.44,2710.857,-31.665,160.314
75.49,2709.272,-31.713,160.314
75.54,2707.685,-31.762,160.371
75.59,2706.096,-31.813,160.371
75.64,2704.504,-31.866,160.428
75.69,2702.909,-31.92,160.485
75.74,2701.312,-31.975,160.6
75.79,2699.712,-32.031,160.6
75.84,2698.109,-32.088,160.6
75.89,2696.503,-32.144,160.657
75.94,2694.894,-32.201,160.6
75.99,2693.283,-32.258,160.6
76.04,2691.669,-32.314,160.6
76.09,2690.051,-32.369,160.6
76.14,2688.432,-32.423,160.543
76.19,2686.809,-32.476,160.485
76.24,2685.184,-32.528,160.428
76.29,2683.556,-32.578,160.371
76.34,2681.926,-32.626,160.371
76.39,2680.294,-32.673,160.314
76.44,2678.659,-32.718,160.314
76.49,2677.022,-32.761,160.256
76.54,2675.383,-32.803,160.256
76.59,2673.742,-32.844,160.256
76.64,2672.099,-32.883,160.314
76.69,2670.454,-32.92,160.256
76.74,2668.807,-32.956,160.371
76.79,2667.158,-32.99,160.371
76.84,2665.508,-33.024,160.314
76.89,2663.856,-33.057,160.314
76.94,2662.202,-33.089,160.314
76.99,2660.547,-33.121,160.256
77.04,2658.89,-33.152,160.314
77.09,2657.231,-33.182,160.314
77.14,2655.572,-33.212,160.256
77.19,2653.91,-33.242,160.314
77.24,2652.247,-33.271,160.256
77.29,2650.583,-33.301,160.199
77.34,2648.917,-33.331,160.256
77.39,2647.25,-33.361,160.199
77.44,2645.581,-33.393,160.142
77.49,2643.911,-33.425,160.199
77.54,2642.239,-33.458,160.256
77.59,2640.565,-33.491,160.256
77.64,2638.89,-33.526,160.314
77.69,2637.212,-33.561,160.371
77.74,2635.533,-33.597,160.428
77.79,2633.853,-33.634,160.485
77.84,2632.17,-33.672,160.543
77.89,2630.485,-33.71,160.485
77.94,2628.799,-33.75,160.485
77.99,2627.111,-33.789,160.485
78.04,2625.42,-33.829,160.543
78.09,2623.728,-33.868,160.6
78.14,2622.033,-33.906,160.6
78.19,2620.337,-33.944,160.543
78.24,2618.639,-33.981,160.485
78.29,2616.939,-34.017,160.485
78.34,2615.237,-34.051,160.485
78.39,2613.534,-34.084,160.485
78.44,2611.829,-34.115,160.428
78.49,2610.122,-34.145,160.314
